date,country,category,YoY_pct_change_in_postings_trend_from_feb1
2020-02-01,GB,Human Resources,0
2020-02-01,GB,Architecture,0
2020-02-01,GB,Arts & Entertainment,0
2020-02-01,GB,Personal Care & Home Health,0
2020-02-01,GB,Food Preparation & Service,0
2020-02-01,GB,Mathematics,0
2020-02-01,GB,Administrative Assistance,0
2020-02-01,GB,Industrial Engineering,0
2020-02-01,GB,Legal,0
2020-02-01,GB,Physicians & Surgeons,0
2020-02-01,GB,Media & Communications,0
2020-02-01,GB,Sales,0
2020-02-01,GB,Driving,0
2020-02-01,GB,Mining,0
2020-02-01,GB,Retail,0
2020-02-01,GB,Sports,0
2020-02-01,GB,Chemical Engineering,0
2020-02-01,GB,Mechanical Engineering,0
2020-02-01,GB,Banking & Finance,0
2020-02-01,GB,Installation & Maintenance,0
2020-02-01,GB,Medical Information,0
2020-02-01,GB,Medical Technician,0
2020-02-01,GB,Project Management,0
2020-02-01,GB,Scientific Research & Development,0
2020-02-01,GB,Community & Social Service,0
2020-02-01,GB,Therapy,0
2020-02-01,GB,Aviation,0
2020-02-01,GB,Customer Service,0
2020-02-01,GB,Civil Engineering,0
2020-02-01,GB,Nursing,0
2020-02-01,GB,Military,0
2020-02-01,GB,Beauty & Wellness,0
2020-02-01,GB,Pharmacy,0
2020-02-01,GB,IT Operations & Helpdesk,0
2020-02-01,GB,Information Design & Documentation,0
2020-02-01,GB,Childcare,0
2020-02-01,GB,Education & Instruction,0
2020-02-01,GB,Insurance,0
2020-02-01,GB,Marketing,0
2020-02-01,GB,Dental,0
2020-02-01,GB,Logistic Support,0
2020-02-01,GB,Loading & Stocking,0
2020-02-01,GB,Accounting,0
2020-02-01,GB,Management,0
2020-02-01,GB,Security & Public Safety,0
2020-02-01,GB,Real Estate,0
2020-02-01,GB,Cleaning & Sanitation,0
2020-02-01,GB,Veterinary,0
2020-02-01,GB,Agriculture & Forestry,0
2020-02-01,GB,Electrical Engineering,0
2020-02-01,GB,Hospitality & Tourism,0
2020-02-01,GB,Construction,0
2020-02-01,GB,Software Development,0
2020-02-01,GB,Production & Manufacturing,0
2020-02-01,GB,Social Science,0
2020-02-01,GB,Uncategorized,0
2020-02-02,GB,Human Resources,-0.109670987038879
2020-02-02,GB,Architecture,0.0596184419713763
2020-02-02,GB,Arts & Entertainment,-0.889288569144686
2020-02-02,GB,Personal Care & Home Health,-0.159952014395681
2020-02-02,GB,Food Preparation & Service,0.0901532605429356
2020-02-02,GB,Mathematics,0.0900540324194621
2020-02-02,GB,Administrative Assistance,0.0499251123315059
2020-02-02,GB,Industrial Engineering,-0.279692338427728
2020-02-02,GB,Legal,-1.80783060327607
2020-02-02,GB,Physicians & Surgeons,0.290377490737947
2020-02-02,GB,Media & Communications,-0.487804878048792
2020-02-02,GB,Sales,-0.269138755980858
2020-02-02,GB,Driving,0.442122186495175
2020-02-02,GB,Mining,0.896950368746263
2020-02-02,GB,Retail,-0.0601986555633593
2020-02-02,GB,Sports,0.400400400400391
2020-02-02,GB,Chemical Engineering,-0.495982541414541
2020-02-02,GB,Mechanical Engineering,-0.858797683243462
2020-02-02,GB,Banking & Finance,0.419748151109345
2020-02-02,GB,Installation & Maintenance,-0.109627267291212
2020-02-02,GB,Medical Information,0.23043783188057
2020-02-02,GB,Medical Technician,0.559552358113513
2020-02-02,GB,Project Management,0.0898921294446575
2020-02-02,GB,Scientific Research & Development,0.130156187424912
2020-02-02,GB,Community & Social Service,-0.298210735586479
2020-02-02,GB,Therapy,-1.52814749088042
2020-02-02,GB,Aviation,-0.0400922120877945
2020-02-02,GB,Customer Service,0.200843542880103
2020-02-02,GB,Civil Engineering,0.340340340340339
2020-02-02,GB,Nursing,-0.267883718622886
2020-02-02,GB,Military,0.0795386756810457
2020-02-02,GB,Beauty & Wellness,-0.328162291169454
2020-02-02,GB,Pharmacy,-0.200340578984282
2020-02-02,GB,IT Operations & Helpdesk,0.0399002493765677
2020-02-02,GB,Information Design & Documentation,-0.279385352225103
2020-02-02,GB,Childcare,1.57151382534315
2020-02-02,GB,Education & Instruction,0.279106858054234
2020-02-02,GB,Insurance,0.351829513470037
2020-02-02,GB,Marketing,0.0299610506341752
2020-02-02,GB,Dental,0.941412118177287
2020-02-02,GB,Logistic Support,-0.179300727164067
2020-02-02,GB,Loading & Stocking,-0.500801282051277
2020-02-02,GB,Accounting,0.149730485126764
2020-02-02,GB,Management,-0.0798562587342899
2020-02-02,GB,Security & Public Safety,1.32163034705408
2020-02-02,GB,Real Estate,-0.74478649453823
2020-02-02,GB,Cleaning & Sanitation,-0.0199740337561094
2020-02-02,GB,Veterinary,1.06564793405046
2020-02-02,GB,Agriculture & Forestry,-0.753669178897265
2020-02-02,GB,Electrical Engineering,-1.23962811156653
2020-02-02,GB,Hospitality & Tourism,0.290726817042608
2020-02-02,GB,Construction,-0.267883718622886
2020-02-02,GB,Software Development,-0.299072874090323
2020-02-02,GB,Production & Manufacturing,-0.189280733213781
2020-02-02,GB,Social Science,0.499400719137033
2020-02-02,GB,Uncategorized,-0.0901442307692291
2020-02-03,GB,Human Resources,-0.169120573020298
2020-02-03,GB,Architecture,0.404938271604927
2020-02-03,GB,Arts & Entertainment,-1.55828588552592
2020-02-03,GB,Personal Care & Home Health,0.0900540324194621
2020-02-03,GB,Food Preparation & Service,0.442166616420447
2020-02-03,GB,Mathematics,0.200280392549579
2020-02-03,GB,Administrative Assistance,0.23940149625933899
2020-02-03,GB,Industrial Engineering,-0.409631331801374
2020-02-03,GB,Legal,-3.65050867743867
2020-02-03,GB,Physicians & Surgeons,0.59124160737547
2020-02-03,GB,Media & Communications,-0.714640198511163
2020-02-03,GB,Sales,-0.278551532033422
2020-02-03,GB,Driving,1.03155339805827
2020-02-03,GB,Mining,2.01315527207495
2020-02-03,GB,Retail,-0.0100684655658378
2020-02-03,GB,Sports,1.50383528461848
2020-02-03,GB,Chemical Engineering,-0.788721285615712
2020-02-03,GB,Mechanical Engineering,-1.48717436869946
2020-02-03,GB,Banking & Finance,0.819836032793453
2020-02-03,GB,Installation & Maintenance,-0.0199104031856634
2020-02-03,GB,Medical Information,0.863887493721749
2020-02-03,GB,Medical Technician,0.957605985037402
2020-02-03,GB,Project Management,0.1996207206308
2020-02-03,GB,Scientific Research & Development,0.100290843446005
2020-02-03,GB,Community & Social Service,-0.42548980803484
2020-02-03,GB,Therapy,-2.94603791929995
2020-02-03,GB,Aviation,0.15093580197223
2020-02-03,GB,Customer Service,0.443503679064627
2020-02-03,GB,Civil Engineering,0.933641200682667
2020-02-03,GB,Nursing,-0.118296529968454
2020-02-03,GB,Military,-0.277392510402219
2020-02-03,GB,Beauty & Wellness,-0.455942115174934
2020-02-03,GB,Pharmacy,-0.631832313709757
2020-02-03,GB,IT Operations & Helpdesk,0.129430505774586
2020-02-03,GB,Information Design & Documentation,-0.448296473401066
2020-02-03,GB,Childcare,3.27251090836969
2020-02-03,GB,Education & Instruction,0.756972111553766
2020-02-03,GB,Insurance,1.01102011930037
2020-02-03,GB,Marketing,0.199700449326001
2020-02-03,GB,Dental,1.5775723472669
2020-02-03,GB,Logistic Support,0.00994233446014459
2020-02-03,GB,Loading & Stocking,-0.874811463046765
2020-02-03,GB,Accounting,0.629748100759686
2020-02-03,GB,Management,-0.0299162345432813
2020-02-03,GB,Security & Public Safety,2.76445985922675
2020-02-03,GB,Real Estate,-1.40011831985801
2020-02-03,GB,Cleaning & Sanitation,0.159808230123848
2020-02-03,GB,Veterinary,2.09471766848817
2020-02-03,GB,Agriculture & Forestry,-1.14263199369582
2020-02-03,GB,Electrical Engineering,-2.16476247745039
2020-02-03,GB,Hospitality & Tourism,0.724491849466702
2020-02-03,GB,Construction,-0.0592592592592589
2020-02-03,GB,Software Development,-0.497363970953946
2020-02-03,GB,Production & Manufacturing,-0.358066441217431
2020-02-03,GB,Social Science,0.239473159050085
2020-02-03,GB,Uncategorized,0.130627009646322
2020-02-04,GB,Human Resources,-0.496277915632759
2020-02-04,GB,Architecture,0.539744847890078
2020-02-04,GB,Arts & Entertainment,-2.64181038779783
2020-02-04,GB,Personal Care & Home Health,0.330893412212974
2020-02-04,GB,Food Preparation & Service,0.716737330910555
2020-02-04,GB,Mathematics,0.37122504264071
2020-02-04,GB,Administrative Assistance,0.0897666068222502
2020-02-04,GB,Industrial Engineering,-0.729197882329446
2020-02-04,GB,Legal,-5.66075343830975
2020-02-04,GB,Physicians & Surgeons,1.08608205953338
2020-02-04,GB,Media & Communications,-0.932447177859341
2020-02-04,GB,Sales,-0.288356368698406
2020-02-04,GB,Driving,1.32248219735502
2020-02-04,GB,Mining,4.38000000000001
2020-02-04,GB,Retail,0.0101030511214351
2020-02-04,GB,Sports,2.86588475267722
2020-02-04,GB,Chemical Engineering,-1.15471181133182
2020-02-04,GB,Mechanical Engineering,-2.03531876683628
2020-02-04,GB,Banking & Finance,1.1393164101539
2020-02-04,GB,Installation & Maintenance,-0.228310502283091
2020-02-04,GB,Medical Information,1.76095536888978
2020-02-04,GB,Medical Technician,1.38681033622667
2020-02-04,GB,Project Management,0.119700748129681
2020-02-04,GB,Scientific Research & Development,-0.0502815768302467
2020-02-04,GB,Community & Social Service,-0.297000297000305
2020-02-04,GB,Therapy,-3.78758673862761
2020-02-04,GB,Aviation,0.181543116490168
2020-02-04,GB,Customer Service,0.851581508515808
2020-02-04,GB,Civil Engineering,1.37785376646886
2020-02-04,GB,Nursing,-0.334185177904456
2020-02-04,GB,Military,-0.848377231922659
2020-02-04,GB,Beauty & Wellness,-0.770522572359977
2020-02-04,GB,Pharmacy,-0.804424333836096
2020-02-04,GB,IT Operations & Helpdesk,0.0298477763406746
2020-02-04,GB,Information Design & Documentation,-0.706748954807879
2020-02-04,GB,Childcare,4.1575709466164
2020-02-04,GB,Education & Instruction,1.15514837681736
2020-02-04,GB,Insurance,0.854526958290958
2020-02-04,GB,Marketing,0.34972022382096
2020-02-04,GB,Dental,2.34154218813081
2020-02-04,GB,Logistic Support,0.0396864768330119
2020-02-04,GB,Loading & Stocking,-1.6338880484115
2020-02-04,GB,Accounting,0.49815681976686
2020-02-04,GB,Management,-0.0299162345432813
2020-02-04,GB,Security & Public Safety,3.75615763546797
2020-02-04,GB,Real Estate,-1.78711704634722
2020-02-04,GB,Cleaning & Sanitation,0.410082016403268
