date,CBSA_Code,CBSA_Title,feb1_index,count
2018-02-01,12420,"Austin-Round Rock, TX",100,36097
2018-02-02,12420,"Austin-Round Rock, TX",100.09557580962407,36166
2018-02-03,12420,"Austin-Round Rock, TX",99.82547026068649,35839
2018-02-04,12420,"Austin-Round Rock, TX",99.86079175554755,36085
2018-02-05,12420,"Austin-Round Rock, TX",99.75344211430313,35853
2018-02-06,12420,"Austin-Round Rock, TX",99.76775539980238,36039
2018-02-07,12420,"Austin-Round Rock, TX",99.83813455016048,36191
2018-02-08,12420,"Austin-Round Rock, TX",99.91649484128085,36295
2018-02-09,12420,"Austin-Round Rock, TX",100.13732838898363,36724
2018-02-10,12420,"Austin-Round Rock, TX",100.28494651316493,36212
2018-02-11,12420,"Austin-Round Rock, TX",100.42702401070132,36444
2018-02-12,12420,"Austin-Round Rock, TX",100.85048618998809,36923
2018-02-13,12420,"Austin-Round Rock, TX",101.08477554525703,36631
2018-02-14,12420,"Austin-Round Rock, TX",101.27157381499848,36663
2018-02-15,12420,"Austin-Round Rock, TX",101.42591984296281,36685
2018-02-16,12420,"Austin-Round Rock, TX",101.49082432651704,36888
2018-02-17,12420,"Austin-Round Rock, TX",101.51259107405049,36267
2018-02-18,12420,"Austin-Round Rock, TX",101.71719850086474,36961
2018-02-19,12420,"Austin-Round Rock, TX",101.6764353191203,36820
2018-02-20,12420,"Austin-Round Rock, TX",101.83315590136101,37027
2018-02-21,12420,"Austin-Round Rock, TX",102.10306357077556,37345
2018-02-22,12420,"Austin-Round Rock, TX",102.4730982788439,37620
2018-02-23,12420,"Austin-Round Rock, TX",102.73746532161358,37556
2018-02-24,12420,"Austin-Round Rock, TX",103.01251785862695,36962
2018-02-25,12420,"Austin-Round Rock, TX",103.21910408067151,37483
2018-02-26,12420,"Austin-Round Rock, TX",103.34891304778,37148
2018-02-27,12420,"Austin-Round Rock, TX",103.62119527147091,37715
2018-02-28,12420,"Austin-Round Rock, TX",103.89862236276066,38046
2018-03-01,12420,"Austin-Round Rock, TX",104.20929321391964,38405
2018-03-02,12420,"Austin-Round Rock, TX",104.471681461459,38219
2018-03-03,12420,"Austin-Round Rock, TX",104.92165949683195,38099
2018-03-04,12420,"Austin-Round Rock, TX",105.32810403713803,38510
2018-03-05,12420,"Austin-Round Rock, TX",105.86950241215138,38516
2018-03-06,12420,"Austin-Round Rock, TX",106.02661875343816,38112
2018-03-07,12420,"Austin-Round Rock, TX",106.11487302071008,38269
2018-03-08,12420,"Austin-Round Rock, TX",106.11487302071008,38405
2018-03-09,12420,"Austin-Round Rock, TX",106.13070338255257,38259
2018-03-10,12420,"Austin-Round Rock, TX",105.97279552317367,37700
2018-03-11,12420,"Austin-Round Rock, TX",105.82992650754515,38149
2018-03-12,12420,"Austin-Round Rock, TX",105.63640033402064,38027
2018-03-13,12420,"Austin-Round Rock, TX",105.5821813447101,37975
2018-03-14,12420,"Austin-Round Rock, TX",105.60157353796716,38318
2018-03-15,12420,"Austin-Round Rock, TX",105.66133315392257,38556
2018-03-16,12420,"Austin-Round Rock, TX",105.77293720491217,38541
2018-03-17,12420,"Austin-Round Rock, TX",105.886124292086,37986
2018-03-18,12420,"Austin-Round Rock, TX",105.9692336917591,38359
2018-03-19,12420,"Austin-Round Rock, TX",106.02741027153027,38174
2018-03-20,12420,"Austin-Round Rock, TX",106.25853355443071,38559
2018-03-21,12420,"Austin-Round Rock, TX",106.29296459143815,38405
2018-03-22,12420,"Austin-Round Rock, TX",106.30206704949758,38579
2018-03-23,12420,"Austin-Round Rock, TX",106.32462531512314,38598
2018-03-24,12420,"Austin-Round Rock, TX",106.62025732253173,38733
2018-03-25,12420,"Austin-Round Rock, TX",106.86602369013649,38980
2018-03-26,12420,"Austin-Round Rock, TX",107.15453203471598,38903
2018-03-27,12420,"Austin-Round Rock, TX",107.41889907748568,39227
2018-03-28,12420,"Austin-Round Rock, TX",107.81426236450199,39404
2018-03-29,12420,"Austin-Round Rock, TX",108.25355490563126,39689
2018-03-30,12420,"Austin-Round Rock, TX",108.38850874033854,38939
2018-03-31,12420,"Austin-Round Rock, TX",108.35961832997599,38660
2018-04-01,12420,"Austin-Round Rock, TX",108.18508859066245,38539
2018-04-02,12420,"Austin-Round Rock, TX",107.98008540480213,38385
2018-04-03,12420,"Austin-Round Rock, TX",107.70424134969664,38530
2018-04-04,12420,"Austin-Round Rock, TX",107.49686360955994,38880
2018-04-05,12420,"Austin-Round Rock, TX",107.46322409064466,39604
2018-04-06,12420,"Austin-Round Rock, TX",107.82850969016025,39862
2018-04-07,12420,"Austin-Round Rock, TX",108.0374704664812,39188
2018-04-08,12420,"Austin-Round Rock, TX",108.50802797224937,39728
2018-04-09,12420,"Austin-Round Rock, TX",108.97898123706362,39575
2018-04-10,12420,"Austin-Round Rock, TX",109.4392490076342,39693
2018-04-11,12420,"Austin-Round Rock, TX",109.79938973955099,39790
2018-04-12,12420,"Austin-Round Rock, TX",109.93553085139645,39948
2018-04-13,12420,"Austin-Round Rock, TX",109.94027995994917,39874
2018-04-14,12420,"Austin-Round Rock, TX",110.09581326505172,39581
2018-04-15,12420,"Austin-Round Rock, TX",110.15121953150044,39868
2018-04-16,12420,"Austin-Round Rock, TX",110.19989789416613,39698
2018-04-17,12420,"Austin-Round Rock, TX",110.31308498133995,39979
2018-04-18,12420,"Austin-Round Rock, TX",110.46426493693579,40172
2018-04-19,12420,"Austin-Round Rock, TX",110.47574194927161,39977
2018-04-20,12420,"Austin-Round Rock, TX",110.56399621654353,40097
2018-04-21,12420,"Austin-Round Rock, TX",110.35345240403834,39049
2018-04-22,12420,"Austin-Round Rock, TX",110.35107784976195,39862
2018-04-23,12420,"Austin-Round Rock, TX",110.40015197147368,39822
2018-04-24,12420,"Austin-Round Rock, TX",110.31189770420178,39756
2018-04-25,12420,"Austin-Round Rock, TX",110.30596131851082,40157
2018-04-26,12420,"Austin-Round Rock, TX",110.40885867048706,40237
2018-04-27,12420,"Austin-Round Rock, TX",110.46189038265943,40231
2018-04-28,12420,"Austin-Round Rock, TX",110.70923978644839,39674
2018-04-29,12420,"Austin-Round Rock, TX",110.79432798135183,40077
2018-04-30,12420,"Austin-Round Rock, TX",111.09747941063563,40588
2018-05-01,12420,"Austin-Round Rock, TX",111.23520355866535,40104
2018-05-02,12420,"Austin-Round Rock, TX",111.30208683744989,40326
2018-05-03,12420,"Austin-Round Rock, TX",111.46276501015122,40643
2018-05-04,12420,"Austin-Round Rock, TX",111.6167152790695,40620
2018-05-05,12420,"Austin-Round Rock, TX",111.92144974453755,40444
2018-05-06,12420,"Austin-Round Rock, TX",112.12328685802935,40587
2018-05-07,12420,"Austin-Round Rock, TX",112.0924176524365,40510
2018-05-08,12420,"Austin-Round Rock, TX",112.42089766066827,40934
2018-05-09,12420,"Austin-Round Rock, TX",112.78499598304568,41246
2018-05-10,12420,"Austin-Round Rock, TX",113.01453622976187,41223
2018-05-11,12420,"Austin-Round Rock, TX",113.34657806940822,41459
2018-05-12,12420,"Austin-Round Rock, TX",113.58205470181532,41039
2018-05-13,12420,"Austin-Round Rock, TX",113.9635664222195,41551
2018-05-14,12420,"Austin-Round Rock, TX",114.27423727337846,41295
2018-05-15,12420,"Austin-Round Rock, TX",114.5077351105553,41524
2018-05-16,12420,"Austin-Round Rock, TX",114.72936017635023,41806
2018-05-17,12420,"Austin-Round Rock, TX",114.94821492882275,41776
2018-05-18,12420,"Austin-Round Rock, TX",115.3791965299847,42548
2018-05-19,12420,"Austin-Round Rock, TX",115.76981070844828,42026
2018-05-20,12420,"Austin-Round Rock, TX",116.26015616651956,42790
2018-05-21,12420,"Austin-Round Rock, TX",116.81619762623723,42700
2018-05-22,12420,"Austin-Round Rock, TX",117.12963879071867,42316
2018-05-23,12420,"Austin-Round Rock, TX",117.39321431539622,42472
2018-05-24,12420,"Austin-Round Rock, TX",117.64372979155371,42409
2018-05-25,12420,"Austin-Round Rock, TX",117.6797438647454,42639
2018-05-26,12420,"Austin-Round Rock, TX",117.75137625208268,42207
2018-05-27,12420,"Austin-Round Rock, TX",117.72881798645712,42733
2018-05-28,12420,"Austin-Round Rock, TX",117.71338338366068,42661
2018-05-29,12420,"Austin-Round Rock, TX",117.82221712132785,42591
2018-05-30,12420,"Austin-Round Rock, TX",117.92946782281075,42743
2018-05-31,12420,"Austin-Round Rock, TX",118.13922011722381,42939
2018-06-01,12420,"Austin-Round Rock, TX",118.17285963613915,42724
2018-06-02,12420,"Austin-Round Rock, TX",118.11666185159825,42065
2018-06-03,12420,"Austin-Round Rock, TX",117.99951717396382,42437
2018-06-04,12420,"Austin-Round Rock, TX",117.81825953086724,42203
2018-06-05,12420,"Austin-Round Rock, TX",117.69755302181821,42286
2018-06-06,12420,"Austin-Round Rock, TX",117.57803378990734,42441
2018-06-07,12420,"Austin-Round Rock, TX",117.43793508760125,42585
2018-06-08,12420,"Austin-Round Rock, TX",117.4304156657261,42705
2018-06-09,12420,"Austin-Round Rock, TX",117.5218360053665,42296
2018-06-10,12420,"Austin-Round Rock, TX",117.5839701755983,42594
2018-06-11,12420,"Austin-Round Rock, TX",117.65678984007377,42387
2018-06-12,12420,"Austin-Round Rock, TX",117.6690583705017,42317
2018-06-13,12420,"Austin-Round Rock, TX",117.89424526771121,43010
2018-06-14,12420,"Austin-Round Rock, TX",117.99595534254925,42842
2018-06-15,12420,"Austin-Round Rock, TX",118.05215312709012,42847
2018-06-16,12420,"Austin-Round Rock, TX",117.9088883524155,41934
2018-06-17,12420,"Austin-Round Rock, TX",117.8186552899133,42366
2018-06-18,12420,"Austin-Round Rock, TX",117.74979321589842,42213
2018-06-19,12420,"Austin-Round Rock, TX",117.74029499879293,42293
2018-06-20,12420,"Austin-Round Rock, TX",117.58951080224318,42629
2018-06-21,12420,"Austin-Round Rock, TX",117.54953913859087,42741
2018-06-22,12420,"Austin-Round Rock, TX",117.55705856046603,42866
2018-06-23,12420,"Austin-Round Rock, TX",117.78976487955073,42522
2018-06-24,12420,"Austin-Round Rock, TX",117.97893770356858,42844
2018-06-25,12420,"Austin-Round Rock, TX",118.10320604403215,42527
2018-06-26,12420,"Austin-Round Rock, TX",118.23895139683154,42636
2018-06-27,12420,"Austin-Round Rock, TX",118.4942159815418,43274
2018-06-28,12420,"Austin-Round Rock, TX",119.07202418879291,44201
2018-06-29,12420,"Austin-Round Rock, TX",119.36528164192515,43607
2018-06-30,12420,"Austin-Round Rock, TX",119.61421408189837,43151
2018-07-01,12420,"Austin-Round Rock, TX",119.86156348568737,43469
2018-07-02,12420,"Austin-Round Rock, TX",120.19241804819553,43363
2018-07-03,12420,"Austin-Round Rock, TX",120.5201065383352,43464
2018-07-04,12420,"Austin-Round Rock, TX",120.63210634837085,43557
2018-07-05,12420,"Austin-Round Rock, TX",120.31352031629064,43396
2018-07-06,12420,"Austin-Round Rock, TX",120.33093371431738,43651
2018-07-07,12420,"Austin-Round Rock, TX",120.24465824227578,42933
2018-07-08,12420,"Austin-Round Rock, TX",120.14690575789837,43222
2018-07-09,12420,"Austin-Round Rock, TX",119.92923828256406,42813
2018-07-10,12420,"Austin-Round Rock, TX",119.81446815920596,43174
2018-07-11,12420,"Austin-Round Rock, TX",119.68149311972897,43221
2018-07-12,12420,"Austin-Round Rock, TX",119.65101967318219,43319
2018-07-13,12420,"Austin-Round Rock, TX",119.62173350377357,43577
2018-07-14,12420,"Austin-Round Rock, TX",119.7531255070663,43265
2018-07-15,12420,"Austin-Round Rock, TX",119.79309717071858,43323
2018-07-16,12420,"Austin-Round Rock, TX",119.94625592154473,43200
2018-07-17,12420,"Austin-Round Rock, TX",120.04084233355363,43413
2018-07-18,12420,"Austin-Round Rock, TX",120.24663703750609,43741
2018-07-19,12420,"Austin-Round Rock, TX",120.518919261197,44007
2018-07-20,12420,"Austin-Round Rock, TX",120.69780235001721,44029
2018-07-21,12420,"Austin-Round Rock, TX",120.62300389031144,43076
2018-07-22,12420,"Austin-Round Rock, TX",120.85293989607368,43904
2018-07-23,12420,"Austin-Round Rock, TX",121.16558954246297,43990
2018-07-24,12420,"Austin-Round Rock, TX",121.38127822256696,43958
2018-07-25,12420,"Austin-Round Rock, TX",121.53245817816281,44123
2018-07-26,12420,"Austin-Round Rock, TX",121.59261355316431,44159
2018-07-27,12420,"Austin-Round Rock, TX",121.65395620530397,44184
2018-07-28,12420,"Austin-Round Rock, TX",121.87914310251347,43645
2020-02-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",100,14826
2020-02-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.13988938351544,15164
2020-02-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.34048293538378,15529
2020-02-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.19378119519762,15086
2020-02-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.17725617159044,15139
2020-02-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.11902513602229,15097
2020-02-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.19883987589371,15223
2020-02-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.17186024551464,14798
2020-02-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.85099535564935,14831
2020-02-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.38848740629396,15049
2020-02-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.3615077759149,15058
2020-02-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.48580678730414,15268
2020-02-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.6293769632499,15246
2020-02-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.62841340502207,15222
2020-02-15,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.51278641768322,14678
2020-02-16,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.76620223160087,15094
2020-02-17,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.76331155691739,15046
2020-02-18,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.86641228729452,15165
2020-02-19,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.88279277716752,15285
2020-02-20,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.90495461640748,15269
2020-02-21,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.9916748569116,15312
2020-02-22,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.16126110500856,14854
2020-02-23,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.34530072652291,15285
2020-02-24,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.58619028347881,15296
2020-02-25,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.74614094929757,15331
2020-02-26,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.86369505309207,15407
2020-02-27,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.09013123663063,15504
2020-02-28,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.26935306700584,15498
2020-02-29,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.59792642269372,15195
2020-03-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.70295426952651,15394
2020-03-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.76462199610724,15360
2020-03-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.61719758725019,15178
2020-03-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.50542483282265,15291
2020-03-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.33487502649785,15327
2020-03-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.20479466574164,15363
2020-03-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.41677747586286,15415
2020-03-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.49578925054442,15476
2020-03-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.4996434834557,15364
2020-03-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.63550519357885,15319
2020-03-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.58443660750419,15238
2020-03-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.61237979611109,15356
2020-03-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.6094891214276,15360
2020-03-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.35510974928215,15151
2020-03-15,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",103.03135418473337,15140
2020-03-16,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.74614094929757,15068
2020-03-17,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",102.32988379487773,14887
2020-03-18,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101.67562775818541,14559
2020-03-19,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",100.81613381896668,14464
2020-03-20,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",99.78416295696749,14289
2020-03-21,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",98.10371740764295,13407
2020-03-22,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",96.6959588367925,13679
2020-03-23,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",95.261220635563,13579
2020-03-24,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",93.84671715711781,13419
2020-03-25,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",92.60661771790869,13272
2020-03-26,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",91.26245399009463,13069
2020-03-27,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",89.79977260025824,12771
2020-03-28,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",88.89113719142048,12464
2020-03-29,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",87.73872155094332,12483
2020-03-30,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",86.61521265730089,12413
2020-03-31,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",85.4329267117612,12192
2020-04-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.99722495230387,11782
2020-04-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.61066466246555,11630
2020-04-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",81.38212792199033,11496
2020-04-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",80.01291168025284,11043
2020-04-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",78.65718525370488,11076
2020-04-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",77.32747489930817,11033
2020-04-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",76.25503459174038,11079
2020-04-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",75.50731340694918,11006
2020-04-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",74.98602840569654,11089
2020-04-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",74.2113275905263,10692
2020-04-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",73.80663313484034,10623
2020-04-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",73.41446493611609,10669
2020-04-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",72.939430729799,10540
2020-04-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",72.47884989689928,10601
2020-04-15,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",71.99321655007613,10502
2020-04-16,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",71.3090902083213,10379
2020-04-17,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.94197452352046,10311
2020-04-18,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.40045479948354,10061
2020-04-19,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.97937985392457,10232
2020-04-20,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.7567979032973,10309
2020-04-21,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.41762540710336,10249
2020-04-22,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.16613670964136,10241
2020-04-23,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.03605634888515,10244
2020-04-24,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.91079377926809,10181
2020-04-25,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.94066408433062,10092
2020-04-26,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.88477770711684,10174
2020-04-27,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.75951513749976,10179
2020-04-28,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.75469734636064,10244
2020-04-29,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.87032433369949,10361
2020-04-30,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.89441328939508,10269
2020-05-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.88959549825596,10176
2020-05-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.70073808560252,9896
2020-05-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.49646374130388,9962
2020-05-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.27195467422096,9946
2020-05-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.10044130966834,10066
2020-05-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",67.9115838970149,10165
2020-05-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",67.81522807423252,10169
2020-05-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",67.87689580081324,10240
2020-05-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.15825480333775,10188
2020-05-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.42034264130581,10234
2020-05-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.61787207800967,10151
2020-05-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.72964483243723,10182
2020-05-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.44924938814052,9874
2020-05-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.32495037675127,10040
2020-05-15,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.51188067294908,10434
2020-05-16,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.40588926788847,10078
2020-05-17,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.46177564510224,10292
2020-05-18,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.55909502611243,10252
2020-05-19,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",68.59667379699755,10221
2020-05-20,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.02256653369562,10316
2020-05-21,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.45809485267195,10492
2020-05-22,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.58046674760556,10561
2020-05-23,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.85604440076314,10364
2020-05-24,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",69.96107224759591,10401
2020-05-25,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.086334817213,10382
2020-05-26,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.25206683239868,10393
2020-05-27,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.4274344298626,10498
2020-05-28,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.46790387543119,10534
2020-05-29,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.56425969821356,10661
2020-05-30,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",70.8504364918772,10661
2020-05-31,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",71.1915361045268,10755
2020-06-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",71.49602050451908,10698
2020-06-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",71.84675569944692,10757
2020-06-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",72.20616291842515,10871
2020-06-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",72.58676841841553,10929
2020-06-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",72.98953575764583,11079
2020-06-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",73.41350137788825,11101
2020-06-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",73.75460099053785,11109
2020-06-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",74.09666416141528,11053
2020-06-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",74.51003064115164,11186
2020-06-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",74.86654718544642,11241
2020-06-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",75.36663390568692,11448
2020-06-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",75.808907132258,11538
2020-06-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",76.19433042338748,11501
2020-06-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",76.77824670944865,11715
2020-06-15,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",77.38528839297759,11683
2020-06-16,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",77.96438688789964,11787
2020-06-17,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",78.55119384864427,11850
2020-06-18,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",78.98864928407625,11902
2020-06-19,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",79.36347343469964,11927
2020-06-20,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",79.8163458017768,11971
2020-06-21,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",80.29619779923301,12213
2020-06-22,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",80.80977433466305,12216
2020-06-23,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",81.08631554604845,12074
2020-06-24,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",81.40236264477463,12178
2020-06-25,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",81.7058834865391,12217
2020-06-26,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.02578481817656,12259
2020-06-27,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.22620492956389,12179
2020-06-28,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.22331425488042,12210
2020-06-29,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.21946002196913,12212
2020-06-30,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.46613092829199,12330
2020-07-01,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.63089938524986,12349
2020-07-02,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.76483397891735,12356
2020-07-03,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",82.95465494979862,12456
2020-07-04,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.17241910928678,12405
2020-07-05,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.34296891561156,12387
2020-07-06,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.46534081054519,12339
2020-07-07,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.48364841687382,12349
2020-07-08,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.59445761307356,12464
2020-07-09,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",83.90279624597714,12676
2020-07-10,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",84.18222813204602,12746
2020-07-11,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",84.50791081305043,12743
2020-07-12,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",84.80661386367578,12697
2020-07-13,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",85.0552118864543,12597
2020-07-14,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",85.48303173960802,12793
